"North Somerset","1213","2860"
"St. Helens","1213","2855"
"Bury","1213","2845"
"Derby","1213","2810"
"Bristol","1213","2800"
"Camden","1213","2800"
"Wolverhampton","1213","2780"
"Ealing","1213","2775"
"Islington","1213","2730"
"Telford and the Wrekin","1213","2700"
"Greenwich","1213","2655"
"Sefton","1213","2635"
"Redbridge","1213","2610"
"Doncaster","1213","2595"
"Newcastle upon Tyne","1213","2475"
"Salford","1213","2450"
"Hillingdon","1213","2445"
"Barnet","1213","2420"
"Stockton-on-Tees","1213","2400"
"Rochdale","1213","2395"
"Enfield","1213","2390"
"Shropshire","1213","2370"
"Luton","1213","2360"
"Bournemouth","1213","2330"
"Knowsley","1213","2315"
"Southend-on-Sea","1213","2275"
"Central Bedfordshire","1213","2270"
"Wakefield","1213","2250"
"South Tyneside","1213","2245"
"Tower Hamlets","1213","2230"
"Sutton","1213","2220"
"Gateshead","1213","2180"
"Westminster","1213","2145"
"Peterborough","1213","2110"
"Trafford","1213","2105"
"Torbay","1213","2085"
"Plymouth","1213","2080"
"South Gloucestershire","1213","2075"
"Warrington","1213","2040"
"Buckinghamshire","1213","2035"
"North Lincolnshire","1213","2025"
"Croydon","1213","2005"
"Kensington and Chelsea","1213","1955"
"Bolton","1213","1900"
"Brighton and Hove","1213","1860"
"Lewisham","1213","1860"
"Milton Keynes","1213","1785"
"Solihull","1213","1775"
"Oldham","1213","1730"
"Poole","1213","1700"
"Reading","1213","1700"
"Middlesbrough","1213","1650"
"Barnsley","1213","1625"
"York","1213","1595"
"Blackburn with Darwen","1213","1555"
"Redcar and Cleveland","1213","1540"
"Harrow","1213","1530"
"Haringey","1213","1525"
"Sandwell","1213","1490"
"Waltham Forest","1213","1480"
"Hackney","1213","1470"
"Darlington","1213","1460"
"Hammersmith and Fulham","1213","1460"
"Merton","1213","1455"
"Bedford","1213","1450"
"Halton","1213","1445"
"Hartlepool","1213","1420"
"Slough","1213","1405"
"Wandsworth","1213","1345"
"Bracknell Forest","1213","1290"
"North Tyneside","1213","1215"
"Calderdale","1213","1190"
"Hounslow","1213","1165"
"Blackpool","1213","1145"
"Herefordshire","1213","1105"
"Dudley","1213","985"
"West Berkshire","1213","970"
"Barking and Dagenham","1213","940"
"Thurrock","1213","920"
"Isle of Wight","1213","880"
"Kingston upon Thames","1213","765"
"Wokingham","1213","730"
"Windsor and Maidenhead","1213","710"
"Richmond upon Thames","1213","630"
"North East Lincolnshire","1213","570"
"Rutland","1213","570"
"City of London","1213","65"
"Isles of Scilly","1213","15"
"Brent","1213","0"
"Walsall","1213","0"
"Kent","1314","24470"
"Hampshire","1314","19230"
"Essex","1314","17115"
"Birmingham","1314","16680"
"Hertfordshire","1314","15225"
"Devon","1314","14725"
"Surrey","1314","11990"
"Cornwall","1314","11770"
"Lincolnshire","1314","10615"
"Staffordshire","1314","10040"
"Norfolk","1314","10015"
"Wiltshire","1314","9665"
"Northamptonshire","1314","9395"
"Durham","1314","9175"
"Gloucestershire","1314","8655"
"Manchester","1314","8410"
"Leeds","1314","7715"
"East Sussex","1314","7095"
"Lancashire","1314","6665"
"Liverpool","1314","6635"
"North Yorkshire","1314","6490"
"Suffolk","1314","6170"
"Leicestershire","1314","6140"
"Nottinghamshire","1314","6065"
"Warwickshire","1314","6020"
"Worcestershire","1314","5825"
"Cumbria","1314","5520"
"Oxfordshire","1314","5485"
"Sheffield","1314","5335"
"Cambridgeshire","1314","4960"
