"Nottingham UA","1112","Substance Misuse","9111"
"Blackpool UA","1112","Substance Misuse","8994"
"Knowsley","1112","Substance Misuse","8847"
"Barnet","1112","Substance Misuse","8824"
"South Tyneside","1112","Substance Misuse","8813"
"Southwark","1112","Substance Misuse","8774"
"Greenwich","1112","Substance Misuse","8589"
"Camden","1112","Substance Misuse","8586"
"Rochdale","1112","Substance Misuse","8566"
"Harrow","1112","Substance Misuse","8550"
"Central Bedfordshire UA","1112","Substance Misuse","8522"
"Lewisham","1112","Substance Misuse","8505"
"Barking and Dagenham","1112","Substance Misuse","8487"
"North Lincolnshire UA","1112","Substance Misuse","8475"
"Westminster","1112","Substance Misuse","8369"
"Poole UA","1112","Substance Misuse","8341"
"Warrington UA","1112","Substance Misuse","8177"
"Hackney","1112","Substance Misuse","8135"
"North Somerset UA","1112","Substance Misuse","7986"
"Wolverhampton","1112","Substance Misuse","7794"
"Brighton and Hove UA","1112","Substance Misuse","7748"
"Reading UA","1112","Substance Misuse","7736"
"Oldham","1112","Substance Misuse","7722"
"Hartlepool UA","1112","Substance Misuse","7607"
"Halton UA","1112","Substance Misuse","7605"
"Redcar and Cleveland UA","1112","Substance Misuse","7516"
"North East Lincolnshire UA","1112","Substance Misuse","7408"
"Bournemouth UA","1112","Substance Misuse","7311"
"Hammersmith and Fulham","1112","Substance Misuse","7287"
"Middlesbrough UA","1112","Substance Misuse","7197"
"Luton UA","1112","Substance Misuse","7179"
"Walsall","1112","Substance Misuse","7135"
"North Tyneside","1112","Substance Misuse","7091"
"Hounslow","1112","Substance Misuse","6976"
"West Berkshire UA","1112","Substance Misuse","6835"
"Medway Towns UA","1112","Substance Misuse","6832"
"Milton Keynes UA","1112","Substance Misuse","6783"
"Herefordshire UA","1112","Substance Misuse","6728"
"South Gloucestershire UA","1112","Substance Misuse","6659"
"Darlington UA","1112","Substance Misuse","6617"
"Islington","1112","Substance Misuse","6340"
"Merton","1112","Substance Misuse","6144"
"Solihull","1112","Substance Misuse","5896"
"Haringey","1112","Substance Misuse","5808"
"Blackburn with Darwen UA","1112","Substance Misuse","5772"
"Tower Hamlets","1112","Substance Misuse","5688"
"Bedford UA","1112","Substance Misuse","5652"
"Isle of Wight UA","1112","Substance Misuse","5001"
"Slough UA","1112","Substance Misuse","4898"
"Bracknell Forest UA","1112","Substance Misuse","4527"
"Windsor and Maidenhead UA","1112","Substance Misuse","4466"
"Wandsworth","1112","Substance Misuse","4204"
"Thurrock UA","1112","Substance Misuse","4056"
"Bath and North East Somerset UA","1112","Substance Misuse","4007"
"Waltham Forest","1112","Substance Misuse","3955"
"Wokingham UA","1112","Substance Misuse","3852"
"Sutton","1112","Substance Misuse","3546"
"Richmond upon Thames","1112","Substance Misuse","3185"
"Kingston upon Thames","1112","Substance Misuse","2511"
"Rutland UA","1112","Substance Misuse","2161"
"City of London","1112","Substance Misuse","307"
"Isles of Scilly","1112","Substance Misuse","70"
"Kent","1011","Physical Disability","81250"
"Hampshire","1011","Physical Disability","78760"
"Essex","1011","Physical Disability","77030"
"Lancashire","1011","Physical Disability","52630"
"Norfolk","1011","Physical Disability","48275"
"Staffordshire","1011","Physical Disability","46775"
"Derbyshire","1011","Physical Disability","45655"
"Nottinghamshire","1011","Physical Disability","44870"
"Surrey","1011","Physical Disability","44490"
"Birmingham","1011","Physical Disability","44345"
"Hertfordshire","1011","Physical Disability","43325"
"North Yorkshire","1011","Physical Disability","41190"
"Gloucestershire","1011","Physical Disability","38875"
"Devon","1011","Physical Disability","38470"
"Wiltshire","1011","Physical Disability","36460"
"Somerset","1011","Physical Disability","36085"
"Durham","1011","Physical Disability","35085"
